,ObjID,mjd,ra,dec,z,zErr,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z
37,1237645941296595654,51078,60.960811127375706,-1.13590208024876,0.41977299999999995,0.131101,-0.1570646,0.608025,1.8253400000000002,3.194793,6.512812,20.06221,71.54435,33.66301,14.87389,1.073878
38,1237645941296595665,51078,60.9661827394889,-1.13646292851844,0.497667,0.071353,-0.002681665,0.8838604,3.716826,8.984428,12.3877,3.451308,11.85844,5.417928,2.416588,0.1836769
39,1237645941296595721,51078,60.9997432524234,-1.17996117909306,0.41502700000000003,0.133657,-0.06774573,0.535121,1.73,3.1753169999999997,3.3474809999999997,20.13061,69.14085,32.07463,14.204329999999999,1.070553
40,1237645941296595821,51078,61.0723744267191,-1.10242452695229,0.46904799999999996,0.089063,0.6367531999999999,0.6239561,1.742447,2.3128189999999997,3.961307,11.68871,42.8933,20.930970000000002,9.899326,0.7487173
41,1237645941296595898,51078,60.998276265556605,-1.11774320774697,0.471962,0.030004000000000003,-0.1632594,-0.01983096,0.8818894,2.447877,4.129595,11.65809,40.49173,19.04445,8.621122999999999,0.6400640999999999
42,1237645941296660745,51078,61.147876666696796,-1.17353788942121,0.21494499999999997,0.021765,0.7605039000000001,7.4213830000000005,29.8384,52.93496999999999,74.16861999999999,6.936316000000001,17.94685,6.800161,3.02828,0.2829002
43,1237645941296660845,51078,61.16785736233211,-1.0888752536323,0.482937,0.129576,0.7968195,1.5149,4.2472650000000005,7.612760000000001,7.426133,11.62236,38.34534,17.52225,8.453948,0.6687659
45,1237645941296660969,51078,61.1499648446562,-1.19311409134372,0.26217199999999996,0.082977,0.38932140000000004,2.5442720000000003,8.373981,15.7311,21.731460000000002,7.93645,23.97648,10.705969999999999,4.88663,0.39502309999999996
46,1237645941296661089,51078,61.2334676351459,-1.05461669594724,0.254862,0.06725700000000001,0.005454513,0.1218096,1.5653860000000002,0.9040908999999999,2.105893,14.939039999999999,52.209140000000005,25.2228,12.055010000000001,0.8888078000000001
47,1237645941296661145,51078,61.107108341582496,-1.1797413242916002,0.7545390000000001,0.12683599999999998,0.5608578000000001,0.5797684000000001,1.008857,1.5613350000000001,0.7049693,18.85691,67.76058,33.19184,15.47451,1.1540780000000002
48,1237645941296661198,51078,61.150578417927896,-1.0722044458665698,0.509436,0.074287,0.3566722,0.8122108,3.074721,2.960652,0.7898974,3.6411919999999998,12.00565,5.532665,2.7221330000000004,0.20281229999999997
49,1237645941296661228,51078,61.165875414804795,-1.1459116045099098,0.422151,0.082231,0.1811475,0.6038773000000001,2.727509,5.1413150000000005,9.319865,10.69365,34.94514,15.675310000000001,7.39752,0.5399946
50,1237645941296661245,51078,61.1787812060246,-1.11535379598847,0.158969,0.070601,0.13400209999999999,0.3841535,1.432312,0.8267413,1.309432,14.43855,47.46239,23.15348,11.257,0.7915558000000001
51,1237645941296661410,51078,61.1373905961068,-1.1281453262397,0.7221529999999999,0.043525,-0.1742799,-0.0073683,0.6807549,2.909129,4.721678,20.122320000000002,70.13873000000001,33.72652,14.63609,1.057641
52,1237645941296661472,51078,61.2065521875958,-1.1236591224288202,0.765504,0.124279,0.2936227,0.5306706,1.432041,7.208862,1.248689,1.2902850000000001,4.375708,2.097934,0.9652578000000002,0.07329342
53,1237645941296726024,51078,61.249798644067894,-1.10406840983851,0.55762,0.086639,0.170181,0.4975087,1.290801,1.466608,0.38384159999999995,16.07029,58.277519999999996,29.67343,13.872279999999998,1.040362
55,1237645879576363371,51075,46.6981075126926,1.27216992906207,0.47118999999999994,0.07244,1.6483419999999998,2.361279,7.466938000000001,13.148929999999998,17.64686,4.687597,25.55696,9.247179,3.058177,0.1924583
56,1237645879577936596,51075,50.351864034829504,1.27014000771346,0.564407,0.022741,-0.7221320999999999,1.319715,6.420458999999999,19.05286,31.441509999999997,2.730289,16.02088,5.160903,1.6434220000000002,0.1068596
57,1237645879578198771,51075,50.9682081629931,1.2711660557303301,0.845555,0.094066,0.2368953,0.4294173,0.6963451999999999,2.292221,4.673201000000001,7.350213,43.70153,14.66988,4.817347,0.2914427
58,1237645941285979106,51078,36.845674078773705,-1.05589658992414,0.49831800000000004,0.08129299999999999,0.41576890000000005,0.2291397,1.160863,1.806414,1.538257,17.31935,64.24,31.31775,14.07976,1.05897
59,1237645941296398343,51078,60.506467717529205,-1.14494934505157,0.35415599999999997,0.097322,0.07777863,0.12175230000000001,0.7783359000000001,1.5554,1.123916,20.83221,79.7358,33.74925,15.977,1.222104
60,1237645941296398386,51078,60.5795336284916,-1.15516497549978,0.654008,0.008842000000000001,1146.891,13583.21,29833.53,3374.813,4234.541,0.01924075,0.007214511999999999,0.002373569,0.00132669,0.0003341593
61,1237645941296398389,51078,60.582735098880796,-1.15833892116524,0.522476,0.077763,-7.795176e-06,1.554471,2.867089,3.7707559999999996,0.08769722,19.17759,58.92215,26.352959999999996,13.33252,1.105377
62,1237645941296398708,51078,60.634185863344,-1.11160458984976,0.251087,0.07697899999999999,0.23657529999999996,1.500141,3.473245,4.041894,6.5021830000000005,17.51615,57.21751,25.39,12.91863,1.026361
63,1237645941296398732,51078,60.500777841430704,-1.07445288703569,0.551489,0.091301,0.6555065999999999,0.6389453,3.0255490000000003,9.48664,9.423738,1.514677,5.419093,2.424602,1.197196,0.08961247
64,1237645941296398757,51078,60.5139939843559,-1.10914908305553,0.6998479999999999,0.139521,0.26766609999999996,0.29953759999999996,1.061495,1.7183400000000002,1.170097,17.95141,67.93892,28.6838,14.39235,1.121665
65,1237645941296398867,51078,60.6117096727615,-1.2306583845353702,0.256972,0.069036,0.42110600000000004,0.23575279999999998,1.8865310000000002,2.453084,3.7659580000000004,16.08674,61.371280000000006,23.7989,12.31973,0.8937837
66,1237645941296398974,51078,60.5568568847119,-1.1558143597668797,0.755035,0.084954,-0.01147366,0.15452979999999997,0.44112170000000006,2.4432869999999998,4.5080800000000005,26.970029999999998,100.3294,42.30585,19.31474,1.3921709999999998
67,1237645941296399033,51078,60.6299643522373,-1.1314294049076201,0.475537,0.054449000000000004,0.14350829999999998,-0.04541151,1.307593,3.596639,4.20691,9.675212,35.4206,15.110170000000002,7.113208,0.5603451
68,1237645941296464347,51078,60.6838150321529,-1.07450713379727,0.32923,0.09642300000000001,0.175815,1.130944,2.915064,3.4969019999999995,6.580858,11.11974,37.499970000000005,16.40331,8.387205,0.6495751999999999
69,1237645941296464503,51078,60.6599763112801,-1.1203726247366999,0.367037,0.058707,-0.2595038,0.3688841,2.910164,4.7892220000000005,7.682572,10.12615,35.19142,14.968760000000001,7.059562,0.5494227
70,1237645941296464729,51078,60.7336892719296,-1.0680448957839,0.7840689999999999,0.07635399999999999,-0.4244483,-0.02794728,0.267081,2.0142599999999997,1.9776779999999998,18.916,69.04722,31.91974,14.008329999999999,1.110687
71,1237645941296464736,51078,60.7386197296824,-1.06325093878129,0.7591640000000001,0.08555900000000001,-0.5715258000000001,0.13435729999999999,0.6571808000000001,2.1671560000000003,5.400464,15.552529999999999,51.05896,23.48722,10.77292,0.7955207
73,1237645941296529714,51078,60.946215564181394,-1.19303921922282,0.313657,0.08106100000000001,4.129158,5.61989,11.32663,10.61711,10.87244,11.85417,42.64755,19.58097,10.35977,0.8778375
74,1237645941296529739,51078,60.800263813652,-1.15047105026406,0.363912,0.10618499999999999,0.241419,0.784216,2.3241650000000003,3.1430919999999998,5.901121,22.103479999999998,69.20707,33.188109999999995,15.11607,1.156212
75,1237645941296529785,51078,60.8388189566907,-1.1195754542404,0.461161,0.098605,0.4397342000000001,0.9024968000000001,2.545668,4.2653739999999996,7.230117,20.42446,68.89093000000001,32.81188,14.414860000000001,1.107928
76,1237645941296529806,51078,60.8548527817694,-1.20630290176116,0.497884,0.146565,0.195389,1.095913,1.7158360000000001,6.209948000000001,9.923781,18.344910000000002,56.99143,25.87012,11.30937,0.8522415999999999
77,1237645941296529926,51078,60.9257591852685,-1.07506198109405,0.300144,0.071399,-0.3041241,1.9355310000000001,7.604313,14.414779999999999,21.20815,9.130231,27.7185,12.09648,5.3872290000000005,0.44233059999999996
78,1237645941296529929,51078,60.9305177158233,-1.06755051652082,0.446672,0.099217,0.234805,0.6580465,2.2749479999999997,4.20209,6.573030999999999,16.778660000000002,56.465019999999996,26.735840000000003,11.95256,0.9273642
79,1237645941296529936,51078,60.93398509347141,-1.19098536901851,0.266928,0.060299,0.6839455,2.317941,6.043807,9.157185,11.496839999999999,9.403255999999999,27.0802,13.508370000000001,6.2499970000000005,0.4917460999999999
80,1237645941296529965,51078,60.94332589377849,-1.21769445608132,0.25914,0.026429,-0.09761897,2.838187,12.59844,23.06224,34.28583,11.733139999999999,34.48742,13.12909,5.679769,0.47995590000000005
81,1237645941296530004,51078,60.80557415080529,-1.05226771805638,0.28129699999999996,0.101297,0.2201196,0.6479615,1.39881,1.773575,2.874531,20.39576,70.12958,33.60507,15.41167,1.172416
82,1237645941296530128,51078,60.895156420362994,-1.2450061547308797,0.44059,0.08544299999999999,0.5108680999999999,0.6184831000000001,2.260817,3.6919470000000003,3.6873150000000003,17.747889999999998,62.709740000000004,27.121909999999996,12.00275,0.9470447
83,1237645941296530308,51078,60.897010824698896,-1.13405822016283,0.519199,0.142011,0.6523926,0.5404608,1.134311,2.995403,2.241368,9.060518,31.2756,15.14925,6.616695,0.5129604
84,1237645941296530319,51078,60.90995116700971,-1.07439828713278,0.46222700000000005,0.030331,-0.2916522,-0.08131838,0.8718355999999999,2.256179,5.014244000000001,14.30139,49.72397,23.65326,10.29092,0.7867582
85,1237645941296595065,51078,61.04067203637239,-1.1853367275348798,0.792538,0.10772000000000001,3.733142,1.8412479999999999e-06,3.1383269999999998e-06,4.02726e-06,-1.624277,10.76038,66.97443,33.267720000000004,11.99584,1.118616
86,1237645941296595419,51078,60.9615694335228,-1.23961003905905,0.324702,0.07660700000000001,0.7226545999999999,2.440132,7.360530000000001,11.68286,15.0588,13.594920000000002,44.5727,18.79972,8.556664,0.7138585
87,1237645941296595430,51078,60.9625772924963,-1.1145187369023999,0.841399,0.122752,0.7410778,0.9423860000000001,1.816485,1.4089969999999998,2.829655,15.211429999999998,56.11166,27.9456,13.116970000000002,0.9453572
88,1237645941296595440,51078,60.96872395546221,-1.1121774319528501,0.501406,0.127473,1.219697,1.618249,3.559276,4.255522,3.528728,10.57276,36.62727,17.01202,8.575673,0.6620916
89,1237645941296595677,51078,60.9734344638082,-1.12760190307313,0.61658,0.054738999999999996,0.08689882,0.1940282,1.074966,3.103903,4.773778,20.16815,76.15009,36.206720000000004,15.35941,1.118875
90,1237645941296595709,51078,60.994787609324796,-1.2104177921096202,0.631998,0.129825,1.113047,0.8290926,2.614989,3.774344,3.3464690000000004,8.569192999999999,32.45763,14.906310000000001,6.80048,0.5289125
91,1237645941296595833,51078,61.0849687428364,-1.13695302592094,0.385101,0.102355,-0.0434768,0.5766914000000001,2.1088139999999997,3.6442870000000003,5.174342,9.034573,31.118190000000002,12.9216,6.630866999999999,0.49520559999999997
92,1237645941296595886,51078,60.9788324966393,-1.1581298522058798,0.710141,0.053913,0.6914996,0.09537462,0.9014848,2.637468,6.088188,17.683889999999998,71.80948000000001,33.69979,14.466070000000002,1.019858
93,1237645941296660676,51078,61.17645854944429,-1.0554876881611501,0.122209,0.023671,10.760819999999999,33.28941,63.020030000000006,98.13985,121.05,5.959272,12.63557,5.839122,2.7782869999999997,0.3283051
96,1237645941296660913,51078,61.1059018446173,-1.07013640084072,0.108259,0.044627999999999994,0.7374475,4.472683999999999,8.563649,12.84805,13.1812,3.187121,9.997816,4.729564,2.295693,0.17897120000000002
97,1237645941296660981,51078,61.157843726405204,-1.05387969214132,0.260819,0.052530999999999994,0.9574502,4.057322,13.1054,21.92605,33.12265,6.706991,19.91302,8.631059,4.124036,0.3325121
98,1237645941296661091,51078,61.2336705654751,-1.11758810158173,0.43783500000000003,0.152422,0.04824721,1.117472,3.246298,6.136237,7.022716,16.07969,50.95559,24.822779999999998,11.25655,0.8073241
99,1237645941296661186,51078,61.1429309247842,-1.09834346372086,0.354213,0.074674,-0.12899059999999998,0.6324291,3.056829,5.733529,7.724079,20.67485,64.02181999999999,29.612090000000002,13.51167,1.062195
100,1237645941296661193,51078,61.146591837574796,-1.1307829386536499,0.303136,0.11264500000000001,-0.4053422,0.7668735,2.715719,3.154287,5.0549550000000005,5.652272,18.56084,8.790506,4.18645,0.30551940000000005
101,1237645941296661476,51078,61.20917222519011,-1.2128832299849799,0.762574,0.078815,0.11698199999999999,0.082226,0.48422,2.765524,7.436852,29.54813,102.21700000000001,50.010690000000004,20.57255,1.410535
102,1237645941296726148,51078,61.304360729182605,-1.09032656380457,0.61332,0.09401699999999999,6.08793,0.1253784,0.9131733,1.016357,2.326179,1.9122240000000001,17.12753,8.9285,4.109931,0.2901916
103,1237645941296726351,51078,61.267149041042394,-1.2268860044055199,0.177339,0.034133,1.1355309999999998,6.477194,18.82532,32.468779999999995,46.8749,12.1262,32.74608,13.35024,5.959309999999999,0.5416347
104,1237645941296726485,51078,61.3372319897179,-1.2051050495703302,0.412921,0.161588,-0.1837789,1.227021,2.925379,5.380707,7.523242999999999,12.92923,40.79169,20.30694,9.053295,0.6591344
105,1237645941296726595,51078,61.2466394991204,-1.15232115142289,0.595021,0.051959000000000005,0.4992753,1.026059,3.324778,8.034516,9.761865,6.788227,22.98645,10.58283,4.818534,0.3641409
106,1237645941296726658,51078,61.2974159652535,-1.2367605297518898,0.46233199999999997,0.09295,0.20294260000000003,0.7953859000000001,3.0408020000000002,6.494121,8.664752,11.265139999999999,38.38528,17.47649,7.884606,0.6005991999999999
108,1237645879551000976,51075,348.79850126042703,1.26623739247444,0.44489700000000004,0.18543900000000002,0.7203558000000001,1.192325,1.834684,2.160994,2.895021,6.753824000000001,39.72152,16.76772,5.062361,0.3007118
110,1237645879562862826,51075,15.939139948889899,1.26994496403473,0.0931,0.040405,2.07004,5.63353,7.424423,9.408932,10.55737,8.441566,37.02615,16.756320000000002,6.115974,0.3471143
111,1237645879562928603,51075,16.0417244530682,1.26498188441293,0.379551,0.100815,1.057456,1.5613569999999999,3.253428,3.655282,3.577263,5.758904,29.13829,11.890410000000001,3.9104120000000004,0.2278512
112,1237645879577543402,51075,49.385391701589796,1.2709189649041002,0.366616,0.067038,-0.22569270000000002,0.1810832,1.176247,1.525583,3.266211,8.582889999999999,57.33205,20.72815,6.444932,0.4186352
113,1237645879578001411,51075,50.3790782449893,1.26997217272503,0.254348,0.08485,2.081363,4.274502,9.183223,12.4888,9.036901,5.610059,30.516809999999996,10.67528,3.743931,0.2617915
114,1237645879578788061,51075,52.223276481213,1.27193580953227,0.5633239999999999,0.149307,1.6537130000000002,1.587222,2.904413,5.677371,4.527068,5.386615,32.8065,12.5171,3.976732,0.2694032
115,1237645879579181626,51075,53.1588813323662,1.2719716052810701,0.6372939999999999,0.050725,1.100371,0.08730467,1.427319,2.5638009999999998,5.208005,2.2785599999999997,14.28098,4.966642,1.624951,0.1022108
116,1237645879579377940,51075,53.519615748547295,1.27182959218919,0.41841000000000006,0.036574,-0.06014846,0.8565586,5.443626999999999,10.79434,16.673389999999998,4.225137999999999,27.214679999999998,9.080285,2.9304080000000003,0.19102049999999998
117,1237645879580164464,51075,55.3571955795558,1.27005303085527,0.405552,0.150269,0.06792979,0.6625439999999999,1.958187,4.178725,2.262002,7.623025999999999,42.33455,14.11987,4.608899,0.31953259999999994
118,1237645941296398589,51078,60.501114727960605,-1.1097882582475602,0.365091,0.086038,0.22320700000000002,1.1131280000000001,4.263222,7.792122999999999,10.50152,13.388879999999999,42.37575,19.341829999999998,9.385836,0.7672074000000001
119,1237645941296398791,51078,60.5404492049411,-1.11544250933441,0.369601,0.074584,-0.195241,0.5111715,2.73163,4.647443,6.615094999999999,18.109,64.18468,26.04435,12.56565,0.970327
120,1237645941296398806,51078,60.5641446882269,-1.0794827669859899,0.816398,0.093842,0.16568670000000002,0.4052648,1.026657,1.456277,0.2348924,21.628020000000003,81.65371999999999,35.86338,17.56824,1.385559
121,1237645941296398820,51078,60.5801611223194,-1.20012050109635,0.559646,0.075683,-0.21456050000000002,0.2630614,1.273715,2.963555,7.288558999999999,16.84518,60.35311,24.57326,12.24789,0.8629815000000001
122,1237645941296398833,51078,60.590628090932704,-1.07296826972762,0.190031,0.091727,0.4527196,0.1805817,1.80762,1.997638,2.6174630000000003,14.3278,54.85715,22.55136,11.23381,0.8663177
123,1237645941296398894,51078,60.6346813095555,-1.18828759379608,0.41443100000000005,0.144467,0.1426172,0.6527786,1.568675,2.442933,1.946598,14.773129999999998,50.67967,21.707620000000002,10.87561,0.8131444999999999
126,1237645941296464327,51078,60.6637391296679,-1.2172293780765302,0.21736999999999998,0.050879,2.2475,8.899421,25.12878,38.54808,57.61816999999999,4.418152,13.178379999999999,5.3787709999999995,2.571497,0.2210744
127,1237645941296464346,51078,60.6820140390981,-1.07606324395661,0.30852199999999996,0.054679,1.559417,4.072299,11.97459,19.27066,27.30139,9.325011,27.692940000000004,11.77833,5.8901010000000005,0.4767224
128,1237645941296464673,51078,60.668406816994704,-1.1507860201629398,0.407351,0.112649,0.4603513,0.4883732,0.5522431,3.146758,4.421593,14.448360000000001,52.26312,23.76942,10.661539999999999,0.8176898
129,1237645941296464678,51078,60.671537810275495,-1.08590120813899,0.63697,0.067679,0.01578796,0.0515179,0.4476929,1.846768,3.4884510000000004,26.80442,100.7296,45.05747,20.519370000000002,1.550398
130,1237645941296464829,51078,60.6911627765494,-1.0659816817739,0.504359,0.131429,1.2090020000000001,0.5701271,1.062633,6.992717999999999,5.934937000000001,1.177784,4.812164,2.207076,0.9444053,0.0735174
131,1237645941296464834,51078,60.7811947967144,-1.24080572986479,0.37886,0.13239,0.06979887,0.09354005,0.5960017,1.7229419999999998,0.6712226,14.61234,52.37965,22.8572,10.6904,0.8268677
132,1237645941296529697,51078,60.9125059195645,-1.21439367727543,0.321144,0.070051,0.4883182,1.959911,7.1928,11.13278,15.13763,9.819759,28.508340000000004,13.64555,6.194407,0.4988196
133,1237645941296529999,51078,60.8022844476607,-1.063519747887,0.281696,0.07208099999999999,0.04765013,0.49851579999999995,1.375186,1.528247,2.1896459999999998,27.134140000000002,93.99609,44.84415,20.18008,1.614335
134,1237645941296530134,51078,60.899858282348795,-1.18158063711898,0.712592,0.07349,0.2548498,0.5559875,2.301968,8.97211,21.38426,5.758037,19.72835,9.01626,3.7332690000000004,0.27719240000000006
135,1237645941296530240,51078,60.808775372264606,-1.0823340494397902,0.46535200000000004,0.04066,-1.050282,0.41430559999999994,2.641614,5.841671,11.56499,2.954799,9.806312,4.493576999999999,2.072896,0.1623643
136,1237645941296530331,51078,60.9270470653431,-1.10935033681184,0.49934399999999995,0.114175,0.20545650000000001,0.33032249999999996,0.5865165,3.644653,4.039083,5.622418,19.4682,9.213095,4.1029029999999995,0.3124442
138,1237645941296595506,51078,61.0013404954201,-1.21695798649933,0.330706,0.100616,0.2134085,0.9671011,2.434879,3.4172339999999997,3.5174559999999997,19.31944,68.17146,30.22883,13.85503,1.051867
139,1237645941296595523,51078,61.01652492528271,-1.08157777823208,0.27822600000000003,0.061145000000000005,1.147158,2.898577,6.3300019999999995,9.53468,14.59965,10.297880000000001,32.15012,16.51598,7.5061789999999995,0.5912704000000001
140,1237645941296595552,51078,61.0406650942012,-1.06809397103794,0.366577,0.070608,0.2983565,0.9928287,4.529193,7.430664,11.78087,15.05711,52.17678,23.28862,10.8064,0.8401966000000001
141,1237645941296595760,51078,61.02091252530229,-1.1132053990387,0.390546,0.10605099999999999,-0.10820539999999998,0.6397656,1.876453,2.8102400000000003,4.897787999999999,19.2526,66.1949,31.73603,14.34389,1.085616
142,1237645941296595764,51078,61.023705238426295,-1.07243624482546,0.5143399999999999,0.074084,0.1828888,0.1183625,0.9295605,1.415527,1.4574790000000002,22.07186,86.70701,40.14997,18.75994,1.3836190000000002
143,1237645941296595828,51078,61.081068976149396,-1.1189369188991698,0.46934899999999996,0.084354,-0.17758139999999997,0.36844940000000004,1.030362,1.174628,-0.3256193,23.028389999999998,76.55311999999999,37.50456,17.52696,1.299598
144,1237645941296595989,51078,60.951856780125105,-1.1735537815443,0.116672,0.16481300000000002,0.1140135,1.0580530000000001,0.7290810000000001,0.5052397,1.613283,11.65399,35.6868,17.89895,8.964266,0.6011198
145,1237645941296660735,51078,61.128918104255,-1.18740519925283,0.158067,0.030964,2.2941580000000004,14.3122,42.36802,71.21474,99.72766,3.643181,9.237839,3.770764,1.735675,0.15673520000000002
146,1237645941296660925,51078,61.1147084132156,-1.23426384210361,0.352976,0.03651,0.2640352,1.9592990000000001,10.35937,20.40704,33.11755,5.3442300000000005,17.21667,7.268283,3.251977,0.26010300000000003
147,1237645941296661013,51078,61.1830629788237,-1.08607785702048,0.49603500000000006,0.070825,0.8934109,1.125626,3.956226,7.136383,12.60774,8.271874,27.78357,12.856860000000001,6.017405,0.4517103
148,1237645941296661045,51078,61.211854960610104,-1.19180923764308,0.41327299999999995,0.123009,0.5656236,1.020406,2.3325080000000002,3.292304,4.693169,20.51848,67.47603000000001,32.96425,15.45987,1.115285
149,1237645941296661223,51078,61.1627807025391,-1.1031087790275902,0.43239099999999997,0.06919,0.6049749,0.7797149,3.668304,6.7497679999999995,11.627889999999999,13.43651,47.5905,21.376739999999998,9.880801,0.7414316999999999
150,1237645941296661276,51078,61.199855064817,-1.22495839312025,0.42536199999999996,0.040999,0.2722436,0.7492638,4.194008,8.875698,14.16496,8.301437,27.516140000000004,11.76622,5.333991,0.4135707
152,1237645941296661325,51078,61.229077884046895,-1.0514011272347399,0.572696,0.094715,0.1242947,0.1700928,1.627159,4.766957,4.27367,7.7243580000000005,25.49964,12.554,5.575786,0.41925390000000007
153,1237645941296661330,51078,61.2330385976863,-1.17602554195226,0.5941890000000001,0.11892799999999999,0.5745929,0.8013267,1.742557,2.772024,4.098375,14.0926,48.16175,23.3063,10.73052,0.7899864000000001
154,1237645941296661381,51078,61.1090392946023,-1.20858600629841,0.812689,0.09069400000000001,0.2761298,0.35447399999999996,0.6037935999999999,2.2582430000000002,2.242835,19.84221,66.95963,32.72064,14.53394,1.06361
155,1237645941296661396,51078,61.124646646982605,-1.09070095573311,0.576481,0.109029,-0.2207112,0.9876128000000001,1.7874330000000003,3.89235,0.3897442,6.11471,19.66242,9.284645,4.410108999999999,0.3409412
157,1237645941296726134,51078,61.303024538877295,-1.04497212961453,0.11661400000000001,0.14191199999999998,3.251427e-06,2.807113,1.097464,2.675885,2.571428,8.026276,34.56263,27.89868,12.586839999999999,0.8873795
158,1237645941296726236,51078,61.3663146054299,-1.14503521234561,0.354517,0.035505,0.03277718,0.2226721,2.5400169999999997,4.573983999999999,7.531408,19.391170000000002,65.63826999999999,30.52665,13.51769,0.98926
159,1237645941296726346,51078,61.2487958046714,-1.1269833977557,0.332477,0.149231,0.32800559999999995,1.0696940000000001,1.8501189999999998,2.473305,3.128013,23.14945,79.69858,43.193909999999995,19.5943,1.422512
160,1237645941296726429,51078,61.254866141343896,-1.0744132350812399,0.446038,0.055013,2.339877,3.2396540000000003,7.029278,8.05465,11.143310000000001,3.2637240000000003,11.0347,5.3519190000000005,2.590698,0.1951694
161,1237645941296726451,51078,61.2916282091679,-1.14178642263281,0.375738,0.120691,0.7257736,1.7112439999999998,4.192175,6.772825,8.452622,10.40417,41.49592,20.08336,9.195602000000001,0.6756721
162,1237645877936062853,51075,338.901189962196,-0.0318745557461274,0.701785,0.05225,0.5976774,0.6681991999999999,1.5565120000000001,3.8889110000000002,5.004958,6.131168,29.492490000000004,12.98749,4.303621,0.20544210000000002
163,1237645879551066463,51075,348.883822847934,1.27334782715571,0.196569,0.151503,0.07934189999999999,1.5550110000000001,2.259068,4.3184190000000005,2.611252,5.706371,31.79867,12.671669999999999,3.760929,0.24496260000000003
164,1237645879562928320,51075,15.975197700978,1.26746375015348,0.374178,0.098959,4.566212,5.3003279999999995,8.086547999999999,7.866495,11.15552,5.478488,27.76615,12.160260000000001,4.277302,0.249782
165,1237645879562928474,51075,15.9811431563106,1.26539397998321,0.28936799999999996,0.084229,1.060538,4.114567,11.61427,17.41943,23.33389,6.448936,28.831709999999998,11.45157,3.988111,0.2465862
166,1237645879576297967,51075,46.6027591248889,1.27111222746338,0.5784600000000001,0.143037,0.9939414000000001,1.417905,2.579309,4.19982,5.805306,6.399405000000001,33.77795,13.64846,4.477723999999999,0.2794119
167,1237645879577018710,51075,48.1762395753052,1.2708577429897099,0.310008,0.119219,-0.707015,2.738434,7.323514,11.63303,19.88715,3.974054,20.72467,7.4402479999999995,2.494272,0.1678417
168,1237645879578001935,51075,50.5071999178006,1.27220278496668,0.297944,0.093122,0.2917688,0.7468071999999999,2.39357,2.396386,6.119453,9.452955000000001,58.55065,17.91454,6.3327230000000005,0.4012634
169,1237645879578460507,51075,51.475667135703496,1.2704058303333998,0.11946400000000001,0.034626,3.435107,10.20885,16.5994,22.41493,23.36658,2.022082,10.41118,3.913222,1.252864,0.08605063
170,1237645879579246893,51075,53.2340482446824,1.27164715245354,0.396755,0.087835,0.7340314,1.6125,5.181877,8.060878,10.986310000000001,3.8316190000000003,22.360310000000002,7.894402,2.65599,0.17051329999999998
171,1237645879580492402,51075,56.091028992697105,1.2705099646375801,0.40363899999999997,0.069325,0.11623980000000002,0.4811061,2.5482560000000003,4.556516,8.039128999999999,2.675281,14.89339,5.137736,1.6701080000000001,0.1082482
172,1237645941285979101,51078,36.8428361483997,-1.0522585245515301,0.466887,0.06574400000000001,0.18705339999999998,0.6125647,2.54143,4.718575,7.773016,15.91034,54.377430000000004,26.16904,11.72705,0.863609
173,1237645941286502485,51078,38.042140646123,-1.03623020395313,0.21755700000000003,0.07715599999999999,-0.07995996,7465.21,51913.26,101497.0,24956.38,0.02311931,0.004644169,0.0001373261,2.153462e-06,0.0002399398
175,1237645941296398631,51078,60.5524062054521,-1.23578189745843,0.368305,0.071523,0.29326490000000005,1.225441,3.986564,5.890747,8.407925,15.674529999999999,55.09791,23.65053,11.95572,0.8952059000000001
176,1237645941296398636,51078,60.5570736022612,-1.24087765329708,0.1345,0.088021,0.5917296999999999,1.9374310000000001,3.0745430000000002,3.183194,2.7179159999999998,8.163513,27.88393,11.97541,6.228808,0.4664334
177,1237645941296398875,51078,60.617904341695,-1.1981501278811102,0.365429,0.07219199999999999,0.8131728,0.5526989999999999,2.480338,3.094861,5.76154,13.73271,52.36265,21.09941,10.702539999999999,0.808257
178,1237645941296398880,51078,60.6247477532503,-1.06780216774806,0.523203,0.188933,-0.4837613,0.4539862,0.8074935999999999,1.56029,4.424430999999999,28.877509999999997,90.58122,42.6607,20.63997,1.554129
179,1237645941296399038,51078,60.635650200652506,-1.0978975193021,0.315321,0.132421,0.37301540000000005,0.3307546,0.6179831,1.7146990000000002,-0.15683039999999998,14.772179999999999,55.87625,25.08628,12.11484,0.9953219000000001
180,1237645941296464529,51078,60.6907387840077,-1.1809444552989399,0.400991,0.112171,0.199447,0.6088728,1.594697,2.3826669999999996,3.812932,16.59207,58.056219999999996,25.84044,12.50874,0.9500069999999999
181,1237645941296464597,51078,60.76405518804089,-1.0597047193427098,0.548249,0.07224900000000001,0.2536579,0.2477004,1.095755,2.433944,4.878702,15.23492,55.248219999999996,24.7212,11.66483,0.8582238000000001
182,1237645941296464666,51078,60.6570552192698,-1.22904536963837,0.707683,0.111857,0.24536889999999997,0.1471325,0.2357794,1.708897,3.503994,17.56961,68.40926,29.83179,13.7626,0.9846860000000001
